issue-number,id,actor,event,commit_id,commit_url,created_at,total,additions,deletions,IssueNumber,,
820,14859605,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",closed,5bf5266eb2c39767843d5ae40c4f6b6fa4a8ae83,https://api.github.com/repos/scikit-learn/scikit-learn/commits/5bf5266eb2c39767843d5ae40c4f6b6fa4a8ae83,2012-05-06T17:04:50Z,7,4,3,,,
815,14696258,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,504956a1998efb2073440df9def0145e6073a1d1,https://api.github.com/repos/scikit-learn/scikit-learn/commits/504956a1998efb2073440df9def0145e6073a1d1,2012-05-03T15:39:58Z,34,33,1,,,
807,14563761,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",closed,9b4be76534ceb66e6fbbb3d7790eec982e84fec8,https://api.github.com/repos/scikit-learn/scikit-learn/commits/9b4be76534ceb66e6fbbb3d7790eec982e84fec8,2012-05-02T02:25:15Z,43,34,9,,,
805,14444728,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",referenced,258f19383c8dfb0790e996065c4472028d2a8b99,https://api.github.com/repos/scikit-learn/scikit-learn/commits/258f19383c8dfb0790e996065c4472028d2a8b99,2012-04-30T15:25:30Z,20,15,5,,,
791,14833570,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",closed,f150b0c4d816158efbae12f575aa0788bcc10d46,https://api.github.com/repos/scikit-learn/scikit-learn/commits/f150b0c4d816158efbae12f575aa0788bcc10d46,2012-05-05T16:51:11Z,20,15,5,,,
777,23596800,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",closed,8b3e4d06c05ac82130176161404f0434b74fe2c7,https://api.github.com/repos/scikit-learn/scikit-learn/commits/8b3e4d06c05ac82130176161404f0434b74fe2c7,2012-08-29T14:07:25Z,9,4,5,,,
774,13428591,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",referenced,e7a33b24dc70ebb900aa46a1727b3a852bc5dd95,https://api.github.com/repos/scikit-learn/scikit-learn/commits/e7a33b24dc70ebb900aa46a1727b3a852bc5dd95,2012-04-15T14:02:00Z,9,4,5,,,
765,14850541,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",closed,123d70d9a91e15f6076ada072305ad2aaa0bd916,https://api.github.com/repos/scikit-learn/scikit-learn/commits/123d70d9a91e15f6076ada072305ad2aaa0bd916,2012-05-06T09:02:26Z,1,1,0,,,
758,13033134,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,2bbc531b64bb0e3d26ff3fbb64085a4195350b56,https://api.github.com/repos/scikit-learn/scikit-learn/commits/2bbc531b64bb0e3d26ff3fbb64085a4195350b56,2012-04-09T19:35:35Z,2,1,1,,,
753,12732956,"{'login': 'larsmans', 'id': 335383, 'node_id': 'MDQ6VXNlcjMzNTM4Mw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/335383?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/larsmans', 'html_url': 'https://github.com/larsmans', 'followers_url': 'https://api.github.com/users/larsmans/followers', 'following_url': 'https://api.github.com/users/larsmans/following{/other_user}', 'gists_url': 'https://api.github.com/users/larsmans/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/larsmans/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/larsmans/subscriptions', 'organizations_url': 'https://api.github.com/users/larsmans/orgs', 'repos_url': 'https://api.github.com/users/larsmans/repos', 'events_url': 'https://api.github.com/users/larsmans/events{/privacy}', 'received_events_url': 'https://api.github.com/users/larsmans/received_events', 'type': 'User', 'site_admin': False}",referenced,cb76a77d5f87f7eee1269af331f20b3c68b669f2,https://api.github.com/repos/scikit-learn/scikit-learn/commits/cb76a77d5f87f7eee1269af331f20b3c68b669f2,2012-04-04T09:43:39Z,23,20,3,,,
752,12694081,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",closed,0c04e8f912ae54ebd319ba2af232560139dbe1d3,https://api.github.com/repos/scikit-learn/scikit-learn/commits/0c04e8f912ae54ebd319ba2af232560139dbe1d3,2012-04-03T20:58:47Z,23,20,3,,,
746,23847136,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,1575e50512ac61c93c8a732dabc05ddb248ba40e,https://api.github.com/repos/scikit-learn/scikit-learn/commits/1575e50512ac61c93c8a732dabc05ddb248ba40e,2012-09-03T09:02:52Z,15,13,2,,,
746,23847137,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,ea14dc3ebeb751451ebc53e7f67f7548ab54e740,https://api.github.com/repos/scikit-learn/scikit-learn/commits/ea14dc3ebeb751451ebc53e7f67f7548ab54e740,2012-09-03T09:02:52Z,34,30,4,,,
737,12328414,"{'login': 'mblondel', 'id': 233706, 'node_id': 'MDQ6VXNlcjIzMzcwNg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/233706?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mblondel', 'html_url': 'https://github.com/mblondel', 'followers_url': 'https://api.github.com/users/mblondel/followers', 'following_url': 'https://api.github.com/users/mblondel/following{/other_user}', 'gists_url': 'https://api.github.com/users/mblondel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mblondel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mblondel/subscriptions', 'organizations_url': 'https://api.github.com/users/mblondel/orgs', 'repos_url': 'https://api.github.com/users/mblondel/repos', 'events_url': 'https://api.github.com/users/mblondel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mblondel/received_events', 'type': 'User', 'site_admin': False}",referenced,3f6e67ac28c7176b21b0da4f51ffb30a326b207e,https://api.github.com/repos/scikit-learn/scikit-learn/commits/3f6e67ac28c7176b21b0da4f51ffb30a326b207e,2012-03-29T06:23:59Z,17,16,1,,,
727,12067222,"{'login': 'satra', 'id': 184063, 'node_id': 'MDQ6VXNlcjE4NDA2Mw==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/184063?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/satra', 'html_url': 'https://github.com/satra', 'followers_url': 'https://api.github.com/users/satra/followers', 'following_url': 'https://api.github.com/users/satra/following{/other_user}', 'gists_url': 'https://api.github.com/users/satra/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/satra/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/satra/subscriptions', 'organizations_url': 'https://api.github.com/users/satra/orgs', 'repos_url': 'https://api.github.com/users/satra/repos', 'events_url': 'https://api.github.com/users/satra/events{/privacy}', 'received_events_url': 'https://api.github.com/users/satra/received_events', 'type': 'User', 'site_admin': False}",closed,239039c84c33610a05b2cabc0922d65983214962,https://api.github.com/repos/scikit-learn/scikit-learn/commits/239039c84c33610a05b2cabc0922d65983214962,2012-03-26T14:00:42Z,214,137,77,,,
721,13906742,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",referenced,b3ca4eef192ec4867712d21cee57809f147b9645,https://api.github.com/repos/scikit-learn/scikit-learn/commits/b3ca4eef192ec4867712d21cee57809f147b9645,2012-04-22T14:44:07Z,214,137,77,,,
716,23424453,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",closed,06112e57184cee335a3818aaaec6bd6f7e671f75,https://api.github.com/repos/scikit-learn/scikit-learn/commits/06112e57184cee335a3818aaaec6bd6f7e671f75,2012-08-27T13:34:05Z,18,18,0,,,
708,11639290,"{'login': 'mblondel', 'id': 233706, 'node_id': 'MDQ6VXNlcjIzMzcwNg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/233706?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mblondel', 'html_url': 'https://github.com/mblondel', 'followers_url': 'https://api.github.com/users/mblondel/followers', 'following_url': 'https://api.github.com/users/mblondel/following{/other_user}', 'gists_url': 'https://api.github.com/users/mblondel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mblondel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mblondel/subscriptions', 'organizations_url': 'https://api.github.com/users/mblondel/orgs', 'repos_url': 'https://api.github.com/users/mblondel/repos', 'events_url': 'https://api.github.com/users/mblondel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mblondel/received_events', 'type': 'User', 'site_admin': False}",referenced,d101d74239059ef6b2e505eccb738e37de66c475,https://api.github.com/repos/scikit-learn/scikit-learn/commits/d101d74239059ef6b2e505eccb738e37de66c475,2012-03-19T16:06:46Z,51,47,4,,,
697,11829450,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",referenced,c8d36176787739a4e2bfb644cabb91941abeb82c,https://api.github.com/repos/scikit-learn/scikit-learn/commits/c8d36176787739a4e2bfb644cabb91941abeb82c,2012-03-21T22:45:21Z,20,16,4,,,
691,11341713,"{'login': 'ogrisel', 'id': 89061, 'node_id': 'MDQ6VXNlcjg5MDYx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/89061?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ogrisel', 'html_url': 'https://github.com/ogrisel', 'followers_url': 'https://api.github.com/users/ogrisel/followers', 'following_url': 'https://api.github.com/users/ogrisel/following{/other_user}', 'gists_url': 'https://api.github.com/users/ogrisel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ogrisel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ogrisel/subscriptions', 'organizations_url': 'https://api.github.com/users/ogrisel/orgs', 'repos_url': 'https://api.github.com/users/ogrisel/repos', 'events_url': 'https://api.github.com/users/ogrisel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ogrisel/received_events', 'type': 'User', 'site_admin': False}",closed,f3e435703c2e0d2df7da14006b22846d8a9b67a3,https://api.github.com/repos/scikit-learn/scikit-learn/commits/f3e435703c2e0d2df7da14006b22846d8a9b67a3,2012-03-14T06:16:52Z,6,5,1,,,
681,23386979,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,eb89d5a17321e7d5c28672a74e6477f7e6ccc9bb,https://api.github.com/repos/scikit-learn/scikit-learn/commits/eb89d5a17321e7d5c28672a74e6477f7e6ccc9bb,2012-08-26T16:34:32Z,43,17,26,,,
680,11827317,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",referenced,ceb8583939484b8500eb7aaa59fcd10ae456804f,https://api.github.com/repos/scikit-learn/scikit-learn/commits/ceb8583939484b8500eb7aaa59fcd10ae456804f,2012-03-21T22:12:40Z,25,20,5,,,
677,10701452,"{'login': 'NelleV', 'id': 184798, 'node_id': 'MDQ6VXNlcjE4NDc5OA==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/184798?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NelleV', 'html_url': 'https://github.com/NelleV', 'followers_url': 'https://api.github.com/users/NelleV/followers', 'following_url': 'https://api.github.com/users/NelleV/following{/other_user}', 'gists_url': 'https://api.github.com/users/NelleV/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NelleV/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NelleV/subscriptions', 'organizations_url': 'https://api.github.com/users/NelleV/orgs', 'repos_url': 'https://api.github.com/users/NelleV/repos', 'events_url': 'https://api.github.com/users/NelleV/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NelleV/received_events', 'type': 'User', 'site_admin': False}",closed,1dc7dc458d6d5d2186f17e32dff3aacf13a1c002,https://api.github.com/repos/scikit-learn/scikit-learn/commits/1dc7dc458d6d5d2186f17e32dff3aacf13a1c002,2012-03-04T17:01:08Z,25,20,5,,,
666,14833737,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,33006bc900ba101dd347abbfac2b64e23df6a2e9,https://api.github.com/repos/scikit-learn/scikit-learn/commits/33006bc900ba101dd347abbfac2b64e23df6a2e9,2012-05-05T16:57:22Z,34,17,17,,,
